geo_id,total_pop,male_pop,female_pop,median_age,white_pop,black_pop,asian_pop,hispanic_pop,amerindian_pop,other_race_pop,two_or_more_races_pop,not_hispanic_pop,commuters_by_public_transportation,households,median_income,income_per_capita,housing_units,median_rent,percent_income_spent_on_rent,commuters_16_over,commute_less_10_mins,commute_35_44_mins,commute_60_more_mins,commute_10_14_mins,commute_15_19_mins,commute_20_24_mins,commute_25_29_mins,commute_30_34_mins,commute_45_59_mins,aggregate_travel_time_to_work,income_less_10000,income_10000_14999,income_15000_19999,income_20000_24999,income_25000_29999,income_30000_34999,income_35000_39999,income_40000_44999,income_45000_49999,income_50000_59999,income_60000_74999,income_75000_99999,income_100000_124999,income_125000_149999,income_150000_199999,income_200000_or_more,employed_pop,unemployed_pop,not_in_labor_force,pop_in_labor_force,bachelors_degree_or_higher_25_64,commuters_by_bus,commuters_by_subway_or_elevated,commuters_by_carpool,group_quarters,households_public_asst_or_food_stamps,no_cars,pop_determined_poverty_status,poverty,gini_index,county,city,zip_code,internal_point_lat,internal_point_lon,area_land_meters,area_water_meters
10466,72479,31842,40637,36.6,2074,50054,2169,15971,191,900,1093,56508,15562,23704,51477,24043,25110,1143,36,30928,1004,1583,11722,1894,2499,2427,1281,4501,4017,1461125,2725,1771,1060,1087,1031,1148,1103,888,746,1708,2237,2617,2053,1273,1326,931,32677,3691,21667,36372,9781,4151,10095,2088,741,6866,9720,71534,14086,0.4763,"Bronx County, Kings County, New York County, Queens County, Richmond County",New York city,10466,40.8909641,-73.8462394,5215221,5147
13035,8851,4364,4487,46.5,8197,246,85,255,27,15,26,8596,18,3163,79527,40628,3786,701,25.2,3632,624,475,183,502,301,431,181,630,305,93255,106,123,118,136,126,105,122,94,134,217,228,355,451,257,206,385,4176,115,3286,4291,1867,4,9,338,925,165,159,7926,385,0.4803,Madison County,Cazenovia village,13035,42.9408489,-75.8301031,193694605,5066142
11742,12566,6177,6389,44.2,9694,539,540,1668,0,0,125,10898,408,4436,101012,44991,4653,1569,30.2,6450,395,373,1081,651,903,1014,302,1015,716,223530,182,65,30,37,63,109,120,164,70,345,366,650,696,280,607,652,6774,333,3104,7107,2588,69,30,405,25,183,130,12539,624,0.4059,Suffolk County,Holtsville CDP,11742,40.8100741,-73.0414088,12946166,0
10013,28709,14029,14680,38,15042,1044,9545,1728,61,175,1114,26981,6955,11986,105442,111109,14144,1486,24.9,13862,998,918,869,1441,1921,2514,1226,3133,842,361270,513,701,556,546,435,383,183,253,203,581,487,909,857,485,826,4068,15686,576,7916,16262,11708,95,6580,345,1927,1918,8856,26855,3093,0.6449,"Bronx County, Kings County, New York County, Queens County, Richmond County",New York city,10013,40.7201028,-74.0049013,1425087,0
13795,3424,1593,1831,45.4,3101,16,0,293,0,0,14,3131,0,1463,56008,30314,1573,779,24.5,1502,214,67,32,135,405,313,228,80,28,,13,47,114,15,149,76,103,62,55,159,66,269,179,90,22,44,1529,56,1258,1585,372,0,0,89,0,183,50,3385,423,0.37,Broome,Kirkwood,13795,42.0566384,-75.7789378,52726410,890269
12758,3908,1960,1948,48,3242,66,30,194,0,214,162,3714,15,1584,60368,32152,3180,856,25.9,1896,282,66,136,220,104,383,298,313,94,51350,122,86,21,76,42,136,67,39,60,138,281,223,130,76,41,46,2074,72,1176,2146,521,14,1,143,49,57,125,3880,553,0.454,Sullivan County,Livingston Manor CDP,12758,41.9402833,-74.7391182,394703826,3686288
14301,12594,5806,6788,36.6,7219,3709,103,816,171,43,522,11778,300,5526,27317,18223,7344,477,31.8,4570,947,268,136,1002,748,520,390,469,90,87270,785,749,506,382,569,374,148,284,223,268,412,460,146,88,84,48,4776,540,4389,5316,1193,289,11,275,192,1534,1657,12413,4717,0.479,Niagara County,Niagara Falls city,14301,43.0958208,-79.0404076,4330713,0
13617,11034,5407,5627,28.7,9860,412,214,339,27,17,158,10695,90,3399,60016,24158,3837,716,29.3,3897,1469,151,163,614,418,431,214,260,177,68410,271,268,158,108,66,102,118,136,137,335,306,530,376,188,132,168,4353,452,4958,4805,1831,90,0,236,3493,519,270,7569,1083,0.4379,St. Lawrence County,Canton village,13617,44.5805311,-75.1427671,330631033,2917641
11239,13244,5406,7838,46.8,2487,7778,284,2507,115,0,73,10737,2726,6764,27104,19805,6962,686,31,4473,169,259,2466,168,209,224,218,280,480,249875,789,1239,777,423,316,356,212,400,389,504,566,468,175,48,53,49,4887,430,5581,5317,1134,972,1651,93,65,2782,4249,13222,3765,0.4587,"Bronx County, Kings County, New York County, Queens County, Richmond County",New York city,11239,40.6476944,-73.8791427,1598723,27109
10962,5314,2789,2525,47.9,3911,218,671,455,12,0,47,4859,110,1762,110833,52646,1819,956,33.8,2485,423,245,516,181,339,175,29,310,267,79710,28,14,11,46,23,42,46,61,36,163,254,105,153,114,265,401,2679,108,1810,2787,1403,89,10,196,614,49,72,5063,240,0.4528,Rockland County,"Pearl River CDP, Blauvelt CDP, Orangeburg CDP, Tappan CDP",10962,41.0500663,-73.9585848,15178993,736504
11516,7670,3557,4113,27.8,6179,100,103,1267,0,0,21,6403,525,2165,107440,38256,2263,1745,34.5,3347,292,343,914,344,369,139,122,420,404,124025,112,57,14,47,40,31,7,46,25,137,137,353,323,258,138,440,3723,216,1637,3939,1842,0,30,235,5,42,308,7669,333,0.4127,Nassau County,"Woodmere CDP, Cedarhurst village",11516,40.6257835,-73.7266771,2264685,0
10927,12081,6034,6047,34,2565,940,259,8193,0,0,124,3888,609,3641,61336,26198,3816,1212,42.3,5488,604,274,635,514,744,1011,491,957,258,153070,188,160,232,260,174,83,155,132,157,264,320,398,359,294,267,198,5869,474,2725,6343,1292,457,52,1227,370,1029,868,11910,1642,0.4576,Rockland County,Haverstraw village,10927,41.1910517,-73.9675622,5092350,216458
14091,1111,607,504,44.7,736,0,0,19,356,0,0,1092,0,420,56429,25284,484,507,28.2,523,112,40,30,63,87,20,25,81,65,,8,19,13,33,22,24,59,0,6,29,44,76,26,33,24,4,548,21,372,569,105,0,0,54,0,81,33,1095,165,0.3646,Erie,Lawtons,14091,42.5382331,-78.8930084,55065350,21135
12516,1640,641,999,50.2,1504,0,27,43,0,0,66,1597,41,588,78684,37819,1004,780,23.8,648,119,0,84,31,29,18,97,189,81,,42,21,27,11,0,45,43,33,13,35,7,124,29,80,40,38,662,3,709,665,265,23,18,79,252,85,20,1640,330,0.5129,Columbia County,Copake Lake CDP,12516,42.1090963,-73.5613315,39499433,1076146
10596,1310,738,572,38,1136,1,15,121,0,0,37,1189,88,467,93533,38011,582,1636,24,642,130,84,145,53,21,43,17,81,68,23880,0,18,0,0,13,11,31,0,0,40,74,87,43,68,33,49,660,133,332,793,245,10,0,22,5,40,0,1296,74,0.3349,Westchester County,Verplanck CDP,10596,41.2559808,-73.9594681,1609859,149079
12193,1828,903,925,50.2,1819,0,9,0,0,0,0,1828,11,723,78295,34555,1018,519,42,747,41,89,54,79,33,148,103,97,103,22760,5,21,49,36,37,9,30,11,12,107,36,118,97,87,39,29,810,15,709,825,185,0,0,46,0,74,0,1828,210,0.3922,Albany,Westerlo,12193,42.5227595,-74.0432682,100695301,910351
13616,2229,1078,1151,28.6,1291,398,270,215,0,0,55,2014,0,823,53021,22620,885,1093,31,1032,389,7,11,158,288,125,54,0,0,,27,10,9,41,65,65,85,62,0,130,137,113,56,14,0,9,891,30,522,1074,280,0,0,67,0,143,24,2217,332,0.3224,Jefferson County,"Calcium CDP, Fort Drum CDP",13616,44.0300782,-75.8575732,14349404,4035
14716,2746,1598,1148,34.6,2192,240,4,295,0,8,7,2451,0,862,37661,16697,1008,482,24.7,832,226,19,26,86,225,163,37,36,14,14380,65,76,65,83,75,39,57,62,44,36,100,70,34,42,14,0,858,63,1532,921,202,0,0,93,856,164,79,1889,410,0.4163,Chautauqua County,Brocton village,14716,42.3906371,-79.4450436,32107143,15526444
13327,2056,1027,1029,41.7,1990,21,23,19,3,0,0,2037,6,778,55573,23925,1244,513,32.4,880,165,12,92,70,190,157,17,148,29,,46,45,41,38,83,32,31,14,9,116,87,103,38,40,47,8,946,39,645,987,183,6,0,101,0,65,49,2056,252,0.4036,Lewis County,Croghan village,13327,43.9729293,-75.2623088,345551423,6744206
14171,1956,1009,947,43.3,1758,0,0,47,7,0,144,1909,0,791,55972,26797,992,605,24.1,894,110,50,125,138,167,48,58,96,102,25920,26,5,24,23,42,82,44,64,49,54,72,137,94,56,16,3,962,55,576,1017,167,0,0,83,0,78,12,1947,147,0.3298,Cattaraugus County,West Valley CDP,14171,42.4246744,-78.6498319,132068959,441493
12023,2134,1144,990,45.3,1991,12,41,75,0,0,15,2059,26,805,72411,32885,1016,511,14,985,108,178,78,40,59,57,127,85,253,35940,5,9,20,13,19,38,32,34,26,116,107,128,128,59,41,30,1050,24,751,1074,356,0,0,61,0,44,58,2134,101,0.32,Albany,Berne,12023,42.5985582,-74.183022,149167235,688999
12074,2895,1448,1447,47.3,2718,17,27,126,0,3,4,2769,0,1145,81141,35194,1475,917,19.7,1284,86,133,68,90,87,246,101,303,170,37465,51,34,35,19,30,56,18,81,39,89,83,174,205,130,42,59,1374,20,900,1434,535,0,0,67,0,73,41,2895,215,0.3909,Saratoga County,Galway village,12074,43.0542171,-74.0300062,92314114,2235287
13044,2621,1294,1327,46.8,2576,0,0,0,0,0,45,2621,0,1101,64398,36886,1183,552,18.1,1320,94,290,122,15,91,205,48,260,195,,11,24,36,42,37,26,32,77,47,167,154,210,68,85,59,26,1355,39,767,1394,265,0,0,81,0,102,8,2584,142,0.4005,Oswego County,Constantia CDP,13044,43.2912491,-75.996241,71937304,792412
14042,3966,1973,1993,40.7,3785,0,89,92,0,0,0,3874,0,1560,49632,22513,1989,471,31.7,1609,351,158,170,194,226,109,87,83,231,43835,99,126,116,107,40,90,92,63,52,188,211,189,95,28,13,51,1690,152,1340,1842,276,0,0,199,7,387,191,3946,499,0.4171,Cattaraugus County,"Yorkshire CDP, Delevan village, Lime Lake CDP",14042,42.4755644,-78.4888075,118221906,634113
14706,6189,2852,3337,47.3,5848,51,105,85,25,0,75,6104,0,2618,52708,28519,2968,560,24.8,2649,498,79,114,745,504,308,96,168,137,52535,146,80,202,133,150,201,86,124,126,215,289,356,198,154,95,63,2757,159,2273,2919,872,0,0,120,96,320,163,6117,864,0.4173,Cattaraugus County,"St. Bonaventure CDP, Allegany village",14706,42.1132457,-78.5331461,204049604,1666393
12754,6608,3399,3209,42.5,4219,784,38,1410,0,96,61,5198,20,2414,45630,27381,3322,715,33.9,2623,631,32,377,316,554,327,37,157,192,69115,230,185,213,153,139,80,98,80,177,194,269,240,142,59,32,123,2715,329,2478,3044,498,20,0,133,323,615,510,6283,1075,0.5499,Sullivan County,Liberty village,12754,41.7981948,-74.7368892,68816570,457217
10553,10429,4506,5923,41,204,9061,62,941,94,14,53,9488,1418,3385,71477,29637,3712,1281,39.3,5046,210,316,1229,367,466,499,315,956,688,191225,201,143,131,210,171,78,139,59,137,146,366,562,336,173,289,244,5278,298,2620,5576,1878,793,365,303,11,402,716,10429,1274,0.4384,Westchester County,Mount Vernon city,10553,40.908592,-73.8216597,1793480,0
12524,15964,8360,7604,43.7,10732,1540,1135,2111,36,58,352,13853,467,5950,81616,37877,6378,1226,30.9,6461,624,642,1276,714,887,632,376,592,718,228845,236,175,266,164,176,201,213,79,187,431,600,935,676,580,570,461,7072,296,5945,7378,3399,38,28,365,1584,335,299,14302,1225,0.406,Dutchess County,"Merritt Park CDP, Fishkill village, Brinckerhoff CDP",12524,41.5288107,-73.888068,41997691,503186
12020,33456,16807,16649,41.9,30376,481,768,1298,37,0,496,32158,180,13525,80952,39245,14615,977,26,16784,1860,1870,960,2241,2729,2533,908,2010,1673,431820,490,313,433,488,231,323,449,594,556,1004,1362,2145,1619,1222,1462,834,17417,791,8492,18718,7454,180,0,1738,645,1290,688,32828,2744,0.4096,Saratoga County,"Milton CDP, Ballston Spa village, Saratoga Springs city, North Ballston Spa CDP",12020,43.0015893,-73.8681233,194763966,8111467
11709,6708,3404,3304,49.2,6044,19,67,379,30,9,160,6329,379,2500,105469,50660,2705,1438,23.3,3081,453,343,741,170,357,269,83,398,267,116365,13,68,33,110,51,27,51,50,67,147,290,285,385,208,362,353,3278,151,2254,3429,1662,2,33,163,69,71,0,6708,316,0.4252,Nassau County,Bayville village,11709,40.9063125,-73.5582442,3928355,1293359
13135,6689,3370,3319,41.1,6316,4,44,200,16,0,109,6489,30,2687,55503,29429,2917,581,24.2,3058,274,125,145,398,419,597,505,506,89,72600,235,138,139,107,98,94,152,105,98,269,335,263,294,165,97,98,3313,244,1880,3557,725,30,0,347,5,561,136,6640,1020,0.455,Oswego County,Phoenix village,13135,43.2536866,-76.3143752,82740530,2989653
10923,8244,4143,4101,39.4,3553,855,521,3022,0,195,98,5222,351,2595,80149,33558,2702,1334,33.1,4156,698,388,655,320,502,546,346,375,326,129005,93,163,11,80,77,48,106,65,66,340,206,409,167,126,353,285,4489,321,1706,4810,1277,303,13,554,104,315,260,8228,780,0.4283,Rockland County,"Haverstraw village, Mount Ivy CDP, West Haverstraw village, Thiells CDP",10923,41.2031162,-74.0027182,5096202,88205
10511,2158,1127,1031,40.8,1678,136,21,268,0,9,46,1890,129,745,109375,45753,972,1385,25.8,1057,245,111,209,39,103,92,45,128,85,33085,11,9,14,24,26,20,9,19,6,46,39,89,141,85,104,103,1139,64,599,1203,473,19,0,55,14,9,21,2153,141,0.3888,Westchester County,Buchanan village,10511,41.2631704,-73.9449603,3799276,147201
12167,2737,1327,1410,51,2568,27,44,70,0,0,28,2667,9,1124,44839,27945,1597,504,29.1,1083,316,46,91,165,150,73,58,121,63,26930,59,99,64,66,90,50,36,100,34,104,60,140,101,59,47,15,1181,86,1167,1267,238,5,4,111,112,211,105,2621,395,0.4549,Delaware County,Stamford village,12167,42.4249411,-74.5780451,118297394,819467
13691,2878,1400,1478,39.9,2670,22,12,97,15,0,62,2781,6,1087,59313,28739,1810,727,29,1202,67,135,63,123,131,277,142,206,58,32420,76,57,41,69,61,40,70,8,52,75,159,175,91,35,51,27,1226,169,859,1425,226,3,0,58,0,263,80,2830,441,0.4827,Jefferson County,"Plessis CDP, Theresa village",13691,44.2315622,-75.7705367,187049837,8737630
13080,3329,1604,1725,45.9,3190,8,0,85,9,0,37,3244,0,1325,51173,29945,1665,510,25.8,1490,273,178,69,134,151,243,89,241,112,35870,32,66,116,83,77,31,28,67,117,151,114,144,151,62,30,56,1537,178,1122,1715,519,0,0,125,6,160,43,3329,262,0.4654,Onondaga County,Jordan village,13080,43.0932101,-76.4852579,72665609,6508491
10989,9300,4135,5165,46.7,5792,731,1045,1419,0,0,313,7881,388,3460,117368,51913,3714,1705,35.9,4623,339,187,1204,490,620,551,210,507,515,176020,17,16,88,58,15,63,136,128,63,269,175,312,578,353,466,723,4916,152,2566,5068,2838,263,0,243,280,240,111,9047,104,0.3691,Rockland County,"Valley Cottage CDP, Nyack village, Congers CDP, Upper Nyack village",10989,41.1229554,-73.9380305,12773222,1682794
10560,4825,2327,2498,49.7,3925,201,67,374,30,32,196,4451,195,1727,134076,67060,2070,1462,42.5,2037,132,331,334,142,178,302,61,338,219,72665,21,12,43,72,46,142,0,22,38,139,31,111,137,170,188,555,2394,141,1465,2535,1633,0,16,85,233,38,39,4580,222,0.4954,"Putnam County, Westchester County",Peach Lake CDP,10560,41.3405273,-73.5976089,54013694,3514991
10006,3454,1633,1821,31.8,2183,36,687,414,0,0,134,3040,1455,1794,176250,114611,2343,3086,23.6,2393,369,203,210,207,206,284,215,557,142,65900,74,26,0,34,0,0,15,0,0,51,63,186,210,102,297,736,2647,16,342,2663,2494,0,1409,74,0,0,1452,3454,164,0.4163,"Bronx County, Kings County, New York County, Queens County, Richmond County",New York city,10006,40.709627,-74.0129717,241687,0
12184,6871,3361,3510,43.5,6114,138,30,390,17,3,179,6481,38,2551,74132,37494,3153,703,31.9,2964,534,256,122,329,326,424,378,407,188,70975,111,49,63,107,75,110,143,127,74,187,267,428,312,124,185,189,3188,115,2255,3317,1321,6,23,397,329,239,93,6612,572,0.4509,Columbia County,"Valatie village, Niverville CDP",12184,42.4198926,-73.6533589,99785573,1831181
14489,6923,3432,3491,44.8,5898,509,19,324,0,11,162,6599,44,2653,52285,23764,3100,551,24,3184,702,332,178,309,532,427,212,260,232,80485,175,156,132,103,134,111,206,114,84,324,255,463,243,99,54,0,3332,355,2270,3687,668,44,0,311,424,339,265,6526,950,0.365,Wayne County,Lyons village,14489,43.0898451,-76.994319,175219855,1089524
10709,9663,4527,5136,43.4,8184,185,689,479,8,89,29,9184,1053,3710,117833,60427,3959,1634,28.8,4956,806,260,996,429,741,629,220,476,399,153515,93,53,42,137,122,148,39,106,110,247,214,279,353,351,451,965,5190,136,2370,5326,3146,102,26,209,22,115,305,9663,241,0.4618,Westchester County,"Tuckahoe village, Eastchester CDP",10709,40.9546346,-73.8081843,3529315,224926
11953,13401,6342,7059,43.5,8527,2322,351,1940,6,58,197,11461,220,5252,72733,35462,5603,1642,45.2,5977,365,445,907,482,638,773,502,1353,512,206840,289,173,239,220,211,153,186,207,257,380,428,704,513,491,483,318,6173,433,4332,6606,2051,31,0,656,312,629,340,13118,1344,0.4141,Suffolk County,"Yaphank CDP, Gordon Heights CDP, Coram CDP, Middle Island CDP, Miller Place CDP",11953,40.8925094,-72.9511747,26542966,181297
14819,745,317,428,43.6,736,0,3,0,0,0,4,745,0,276,36071,23444,346,417,20,257,17,57,13,9,19,18,34,32,58,,21,30,10,34,15,22,18,11,10,21,25,36,10,0,2,11,259,26,333,285,24,0,0,47,0,56,13,741,244,0.5357,Steuben,Cameron,14819,42.2241945,-77.4419394,106875749,147322
12836,698,339,359,51.9,675,0,0,13,0,0,10,685,2,289,65781,35057,727,613,42.5,308,77,6,40,38,67,40,0,5,35,,2,3,29,11,16,25,11,14,10,11,35,45,28,18,21,10,318,15,266,333,78,0,0,10,0,22,7,686,85,0.4335,Warren,Hague,12836,43.7123469,-73.6055965,113821286,1218490
12032,853,444,409,52.6,731,0,94,0,15,0,13,853,0,385,48750,29263,1302,578,31.8,335,51,23,85,12,25,36,21,56,26,,16,12,10,21,42,33,22,18,27,16,32,66,40,12,14,4,390,7,332,397,126,0,0,47,0,46,14,850,72,0.3714,Fulton County,Caroga Lake CDP,12032,43.1286275,-74.4716005,230014510,11506125
14825,749,323,426,53.6,738,1,10,0,0,0,0,749,6,321,75806,34755,379,729,28.2,361,33,19,11,37,39,118,40,40,24,,5,4,17,5,6,9,31,11,15,0,43,65,78,14,13,5,382,31,245,413,45,6,0,33,8,17,16,749,52,0.3198,Chemung,Chemung,14825,42.0562963,-76.6181867,43691687,10603
12950,735,442,293,50.1,664,34,0,16,3,0,18,719,8,288,66136,29817,403,583,17.5,381,94,4,16,62,38,88,16,23,40,,0,13,4,24,24,26,7,0,21,18,31,46,27,25,19,3,402,27,244,429,52,0,0,17,77,9,9,658,31,0.3524,Essex,Lewis,12950,44.3183691,-73.5812456,122090754,366603
13630,1451,720,731,37,1425,5,0,2,5,0,14,1449,0,512,45500,20644,611,490,35.8,500,37,12,25,77,101,127,34,81,6,,53,57,31,26,31,18,29,10,9,24,106,51,13,16,5,33,520,50,507,570,121,0,0,80,10,113,54,1393,313,0.469,St. Lawrence County,DeKalb Junction CDP,13630,44.4986187,-75.3115322,124332541,1004572
12759,2000,982,1018,33.4,1376,201,6,411,0,0,6,1589,114,665,25781,17429,1381,623,48,554,85,0,199,122,51,83,8,0,6,,78,31,109,107,53,45,57,0,31,11,39,35,0,0,42,27,587,143,879,730,197,114,0,0,255,288,75,1745,599,0.5168,Sullivan,Loch sheldrake,12759,41.78173,-74.658853,16021602,574942
13490,1757,817,940,38.3,1441,0,102,50,0,0,164,1707,0,709,64592,29066,709,497,30.3,630,96,22,103,103,177,38,14,33,44,,31,0,0,154,0,0,0,10,18,80,117,103,127,0,54,15,724,102,444,826,178,0,0,75,0,29,54,1757,121,0.3578,Oneida County,Westmoreland CDP,13490,43.1100798,-75.4265111,30646739,0
12185,2262,1117,1145,38.9,2224,0,8,25,0,0,5,2237,0,826,67917,37660,933,763,22,1091,57,164,93,63,81,116,29,238,250,41025,24,21,5,2,48,22,63,33,76,89,44,92,58,106,33,110,1118,22,596,1141,300,0,0,50,0,16,19,2249,66,0.4233,Rensselaer County,Valley Falls village,12185,42.9156232,-73.571332,62937888,679969
10917,1855,997,858,36,1281,0,123,393,0,0,58,1462,82,532,109750,43849,607,1588,21.4,997,93,33,164,171,61,66,97,84,228,36085,28,9,8,0,12,7,0,0,19,27,44,50,99,28,76,125,1035,105,334,1140,444,58,0,137,6,3,0,1855,137,0.4185,Orange County,Woodbury village,10917,41.3196792,-74.1176389,9599366,79240
13730,2683,1479,1204,49.7,2549,34,21,50,17,0,12,2633,0,1197,54274,31383,1571,458,31.3,976,168,240,66,76,141,89,17,122,57,27130,59,87,119,34,27,52,40,52,43,120,126,199,114,54,35,36,1142,126,1018,1268,201,0,0,72,0,228,75,2675,336,0.4689,Chenango County,Afton village,13730,42.2237368,-75.5321865,127038268,1444933
12966,2685,1398,1287,40.5,2610,0,0,30,37,2,6,2655,19,1075,48750,25172,1281,511,38.8,1100,109,55,67,288,298,150,44,31,58,23810,88,97,36,67,71,68,34,46,50,84,92,158,109,31,27,17,1195,137,863,1332,191,19,0,96,0,261,97,2627,577,0.4512,Franklin,Bangor,12966,44.7988935,-74.4186855,223148154,174302
10963,4276,2714,1562,42.6,2337,679,96,1034,0,52,78,3242,75,962,74306,25758,1129,1068,39.9,1311,84,94,347,142,181,154,39,215,55,53195,30,26,12,71,19,7,9,20,26,129,137,94,84,168,91,39,1406,54,2196,1460,416,38,2,67,1390,51,19,2907,429,0.4078,Orange County,Otisville village,10963,41.4635286,-74.5434225,32820249,337413
13211,6145,2865,3280,36.4,5207,214,29,467,20,0,208,5678,16,2441,47282,25244,2698,819,28.3,2966,660,128,44,726,743,338,30,286,11,,82,125,179,182,189,107,123,155,137,248,312,354,141,51,8,48,3003,173,1628,3208,473,16,0,221,5,425,253,6097,1161,0.4384,Onondaga County,Mattydale CDP,13211,43.1035724,-76.1194842,12198977,0
12158,6852,3272,3580,40.6,6153,164,312,121,8,0,94,6731,39,2580,84180,39692,2754,881,22.1,3855,649,214,85,373,597,1044,401,365,127,79725,59,31,47,137,147,101,72,114,48,106,240,396,310,230,266,276,3948,124,1622,4072,1257,39,0,254,0,97,43,6852,565,0.4014,Albany County,Ravena village,12158,42.5421581,-73.8220913,79241449,2443032
11730,13860,7069,6791,41.8,11987,306,151,1347,0,44,25,12513,377,4439,122646,47262,4849,1883,29.4,6190,773,393,972,1033,938,695,184,641,561,198110,103,99,77,81,44,71,55,141,83,171,310,523,550,363,903,865,6548,316,4230,6864,3190,0,38,462,162,87,188,13719,976,0.3887,Suffolk County,"Great River CDP, East Islip CDP",11730,40.7173394,-73.1702303,19809230,4465946
13057,13772,6424,7348,47.1,12819,106,325,298,14,72,127,13474,73,6164,60971,33433,6633,741,27.4,6482,1137,147,158,1470,1647,1222,312,324,65,114855,214,341,325,208,329,373,330,186,253,457,812,808,561,493,290,184,6957,419,4182,7400,2377,73,0,435,119,771,296,13673,1177,0.4073,Onondaga County,"East Syracuse village, Minoa village",13057,43.1019546,-76.0379192,72122525,553524
13210,28234,13273,14961,21.4,16078,5570,3150,2428,86,72,850,25806,1156,7979,29100,18301,9735,746,42.4,10008,2490,273,267,2904,2014,1182,427,281,170,159060,1780,931,649,402,279,363,235,369,374,405,474,692,329,263,258,176,10838,1354,13458,12204,4309,1141,15,754,10620,1882,2204,17752,7906,0.5808,Onondaga County,Syracuse city,13210,43.0310567,-76.1272491,11826153,7491
14136,4551,2130,2421,44.7,4324,51,0,71,25,0,80,4480,0,1877,56294,27145,2352,572,24.9,1996,483,129,167,207,294,242,157,118,199,48980,84,101,127,104,72,108,47,126,63,164,170,402,174,54,63,18,2084,197,1452,2281,622,0,0,174,45,348,129,4551,485,0.3808,Chautauqua County,"Silver Creek village, Sunset Bay CDP",14136,42.5173793,-79.1748123,59969868,10885759
14454,11188,5083,6105,21.9,9922,278,320,487,15,0,166,10701,59,3312,45316,22576,3834,827,51,3720,1158,317,146,604,505,225,219,273,273,78305,372,322,179,156,152,146,190,127,126,192,222,435,273,73,167,180,4168,138,5853,4306,1138,47,0,236,3553,276,462,7636,2301,0.5128,Livingston County,"Conesus Lake CDP, Geneseo village, Lakeville CDP",14454,42.7977741,-77.7746376,131114261,50464
14845,20451,9711,10740,45.6,18292,455,872,361,8,0,463,20090,77,8614,64468,35638,9349,863,26.5,9088,1460,249,277,2057,2109,1150,696,694,396,180425,430,228,332,326,382,531,256,327,416,771,1028,1136,798,710,474,469,9321,315,6943,9636,3626,77,0,645,617,528,501,19878,1482,0.4295,Chemung County,"Horseheads North CDP, Horseheads village, Big Flats CDP, Pine Valley CDP",14845,42.2158403,-76.8341018,206737269,1021161
12309,30397,14976,15421,43.7,24893,1477,2377,794,15,17,824,29603,233,10456,107823,46966,11804,959,27,13683,2209,978,348,2082,2239,2003,869,2004,951,295810,248,143,231,175,251,250,218,349,293,539,825,1215,1638,1132,1490,1459,14546,722,8898,15286,8942,220,0,716,301,326,481,30163,1082,0.4113,Schenectady County,"Niskayuna CDP, Schenectady city",12309,42.7998697,-73.8649646,42906109,2311109
11413,42443,19773,22670,39.8,632,38209,480,2080,69,214,708,40363,7534,12356,86324,31398,13115,1472,30.1,19475,293,1392,7722,773,1195,1745,552,3437,2366,985830,456,282,256,356,405,339,421,444,358,703,1067,2078,1393,1326,1498,974,20836,1508,11906,22363,6510,2944,3185,809,268,1577,2147,42106,3329,0.3845,"Bronx County, Kings County, New York County, Queens County, Richmond County",New York city,11413,40.6711705,-73.7520631,8039776,61151
12308,15422,7570,7852,34.1,8954,2325,1202,1655,65,367,834,13767,599,4977,50162,23750,7300,755,29.8,6791,1159,406,295,1363,1022,673,466,1042,365,146815,278,368,289,389,310,186,240,251,166,499,549,561,377,253,153,108,7109,782,4908,7918,2433,599,0,658,1518,1189,989,13982,2692,0.4289,Schenectady County,"Niskayuna CDP, Schenectady city",12308,42.8213398,-73.9209302,5842443,166073
14211,21900,9847,12053,33.5,3217,15561,1369,737,85,42,889,21163,1349,9250,26496,17553,12112,539,39.2,7644,1320,215,448,1281,1609,1087,348,860,476,170185,1616,1051,793,815,834,732,591,557,236,413,557,509,260,133,95,58,7962,1164,7575,9142,1551,1349,0,1135,194,4456,3470,21826,7569,0.5125,Erie County,"Cheektowaga CDP, Buffalo city",14211,42.9067308,-78.8198911,10488145,17591
14541,4255,3046,1209,35.7,2782,1001,0,380,27,7,58,3875,2,926,58382,16740,1271,771,23.8,939,193,50,51,114,128,123,80,118,82,21945,48,36,15,71,40,26,32,64,77,65,124,162,72,26,40,28,1034,43,2646,1077,278,2,0,97,1953,56,56,2311,207,0.4157,Seneca County,Romulus CDP,14541,42.765059,-76.848967,127482512,493092
12466,2402,1249,1153,47,2205,8,52,93,0,0,44,2309,27,1013,72031,39064,1086,1092,25.8,1148,141,76,54,232,243,75,93,142,92,26310,26,7,7,63,38,62,50,29,36,68,181,63,160,50,98,75,1251,18,773,1269,284,8,0,64,8,37,8,2402,77,0.3759,Ulster County,Port Ewen CDP,12466,41.9043446,-73.9790252,2688095,0
12413,2815,1251,1564,44.2,2490,0,20,194,0,0,111,2621,5,997,45159,23694,1531,714,39.8,1276,155,168,47,41,368,141,114,128,114,31880,38,121,101,68,112,13,22,20,73,48,58,148,85,12,55,23,1314,83,937,1397,269,0,0,227,0,176,127,2815,262,0.4487,Greene County,Cairo CDP,12413,42.3139841,-74.0221603,42348249,235516
